Label,contextRef,unitRef,Dec,Prec,Lang,Value
Since Inception,Duration_29Jan2012_28Jan2013S000008399_MemberMsciAllCountryWorldIndex_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0285
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000004914_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,010"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,211"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,348"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000004912_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,213"
"Expense Example, with Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000037661_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,019"
Bar Chart [Heading],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,<b>Investor A Shares</b><br/><b>ANNUAL TOTAL RETURNS</b><br/><b>BlackRock U.S. Opportunities Portfolio</b><br/><b>As of 12/31</b>
"Expense Example, No Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,211
"Expense Example, No Redemption, 1 Year",Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,205
"Expense Example, No Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,652
"Expense Example, No Redemption, 3 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,634
"Expense Example, No Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,119"
"Expense Example, No Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"1,088"
Annual Return 2003,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.4716
Annual Return 2004,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.1790
Annual Return 2005,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.1415
"Expense Example, No Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000004915_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,211"
Annual Return 2006,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.1824
Annual Return 2007,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.2081
Annual Return 2008,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,-0.3521
Annual Return 2009,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.3561
Annual Return 2010,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.2428
Annual Return 2011,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,-0.0961
"Expense Example, No Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"2,348"
Annual Return 2012,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.1038
Portfolio Turnover [Heading],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Portfolio Turnover:</b>
"Fee Waiver or Reimbursement over Assets, Date of Termination",Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,"February 1, 2014"
1 Year,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0854
5 Years,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.0285
Portfolio Turnover [Text Block],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"The Fund pays transaction costs, such as commissions, when it buys and sells securities (or &#8220;turns over&#8221; its portfolio). A higher portfolio turnover may indicate higher transaction costs and may result in higher taxes when shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the example, affect the Fund&#8217;s performance. During the most recent fiscal year, the Fund&#8217;s portfolio turnover rate was 135% of the average value of its portfolio."
"Portfolio Turnover, Rate",Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,pure,4,,,0.9900
Strategy [Heading],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Principal Investment Strategies of the Fund</b>
"Expense Example, No Redemption, By Year, Caption [Text]",Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,You would pay the following expenses if you did not redeem your shares:
Expense Breakpoint Discounts [Text],Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,"You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $25,000 in the fund complex advised by BlackRock Advisors, LLC (&#8220;BlackRock&#8221;)."
Bar Chart Closing [Text Block],Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"During the ten-year period shown in the bar chart, the highest return for a quarter was 19.31% (quarter ended June 30, 2003) and the lowest return for a quarter was &#8211;22.42% (quarter ended September 30, 2011)."
"Expense Breakpoint, Minimum Investment Required [Amount]",Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,USD,INF,,,"25,000"
Expenses Not Correlated to Ratio Due to Acquired Fund Fees [Text],Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,The Total Annual Fund Operating Expenses do not correlate to the ratio of expenses to average net assets given in the Fund&#8217;s most recent annual report which does not include the Acquired Fund Fees and Expenses.
Performance Table Heading,Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,<b>As of 12/31/12</b><br/><b>Average Annual Total Returns</b>
Risk Lose Money [Text],Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments.
Strategy Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"Under normal market conditions, Health Sciences Opportunities invests at least 80% of total assets in equity securities, primarily common stock, of companies in health sciences and related industries. The health sciences sector can include companies in health care equipment and supplies, health care providers and services, biotechnology, and pharmaceuticals. Health sciences and related industries can include, but are not limited to, businesses involved in the development, production, and distribution or delivery of medical and pharmaceutical products and services, companies engaged in biotechnology and medical research and development, companies that may design, manufacture or distribute medical, dental and optical equipment and supplies, including diagnostic equipment, and companies that may also provide diagnostic services or operate health facilities and hospitals, or provide related administrative, management and financial support. The Fund will concentrate its investments (i.e., invest more than 25% of its assets) in health sciences or related industries, and may invest in companies located in non-U.S. countries.<br/><br/>The Fund reserves the right to invest up to 20% of total assets in other types of securities. These may include stocks of companies not associated with health sciences.<br/><br/>The Fund is classified as non-diversified under the Investment Company Act of 1940, as amended, which means that it can invest more of its assets in fewer companies than a diversified fund."
Performance Information Illustrates Variability of Returns [Text],Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,The information shows you how International Opportunities&#8217; performance has varied year by year and provides some indication of the risks of investing in the Fund.
Risk [Heading],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Principal Risks of Investing in the Fund</b>
Performance Availability Phone [Text],Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,(800) 882-0052
Performance Availability Website Address [Text],Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,http://www.blackrock.com/funds
Performance Past Does Not Indicate Future [Text],Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,"As with all such investments, past performance (before and after taxes) is not an indication of future results."
1 Year,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0459
1 Year,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0421
Bar Chart Does Not Reflect Sales Loads [Text],Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,"Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown."
1 Year,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0349
1 Year,Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,pure,4,,,0.0498
1 Year,Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,pure,4,,,0.0859
Inception Date,Duration_29Jan2012_28Jan2013S000008399_MemberC000037670_MemberInvestorInstitutionalAndRShares_Member,,,,,2006-01-31
1 Year,Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,pure,4,,,0.1090
Inception Date,Duration_29Jan2012_28Jan2013S000008399_MemberC000023028_MemberInvestorInstitutionalAndRShares_Member,,,,,2006-01-31
1 Year,Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_MemberRussellMidcapIndex_Member,pure,4,,,0.1728
Inception Date,Duration_29Jan2012_28Jan2013S000008399_MemberC000023032_MemberInvestorInstitutionalAndRShares_Member,,,,,2006-01-31
Inception Date,Duration_29Jan2012_28Jan2013S000008399_MemberC000023031_MemberInvestorInstitutionalAndRShares_Member,,,,,2006-01-31
Inception Date,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,,,,,2006-01-31
5 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0017
5 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0049
5 Years,Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,pure,4,,,0.0060
5 Years,Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,pure,4,,,0.0098
5 Years,Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,pure,4,,,0.0223
5 Years,Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_MemberRussellMidcapIndex_Member,pure,4,,,0.0357
Risk Narrative [Text Block],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"Risk is inherent in all investing. The value of your investment in Global Opportunities, as well as the amount of return you receive on your investment, may fluctuate significantly from day to day and over time. You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments. The following is a summary description of principal risks of investing in the Fund.<ul type=""square""><li><b>Convertible Securities Risk</b> &#8212; The market value of a convertible security performs like that of a regular debt security; that is, if market interest rates rise, the value of a convertible security usually falls. In addition, convertible securities are subject to the risk that the issuer will not be able to pay interest or dividends when due, and their market value may change based on changes in the issuer&#8217;s credit rating or the market&#8217;s perception of the issuer&#8217;s creditworthiness. Since it derives a portion of its value from the common stock into which it may be converted, a convertible security is also subject to the same types of market and issuer risks that apply to the underlying common stock.</li></ul><ul type=""square""><li><b>Debt Securities Risk</b> &#8212; Debt securities, such as bonds, involve credit risk. Credit risk is the risk that the borrower will not make timely payments of principal and interest. Changes in an issuer&#8217;s credit rating or the market&#8217;s perception of an issuer&#8217;s creditworthiness may also affect the value of the Fund&#8217;s investment in that issuer. The degree of credit risk depends on the issuer&#8217;s financial condition and on the terms of the securities. Debt securities are also subject to interest rate risk. Interest rate risk is the risk that the value of a debt security may fall when interest rates rise. In general, the market price of debt securities with longer maturities will go up or down more in response to changes in interest rates than the market price of shorter term securities.</li></ul><ul type=""square""><li><b>Derivatives Risk</b> &#8212; The Fund&#8217;s use of derivatives may reduce the Fund&#8217;s returns and/or increase volatility. Volatility is defined as the characteristic of a security, an index or a market to fluctuate significantly in price within a short time period. Derivatives are also subject to counterparty risk, which is the risk that the other party in the transaction will not fulfill its contractual obligation. A risk of the Fund&#8217;s use of derivatives is that the fluctuations in their values may not correlate perfectly with the overall securities markets. The possible lack of a liquid secondary market for derivatives and the resulting inability of the Fund to sell or otherwise close a derivatives position could expose the Fund to losses and could make derivatives more difficult for the Fund to value accurately. Derivatives may give rise to a form of leverage and may expose the Fund to greater risk and increase its costs. Recent legislation calls for new regulation of the derivatives markets. The extent and impact of the regulation is not yet known and may not be known for some time. New regulation may make derivatives more costly, may limit the availability of derivatives, or may otherwise adversely affect the value or performance of derivatives.</li></ul><ul type=""square""><li><b>Emerging Markets Risk</b> &#8212; Emerging markets are riskier than more developed markets because they tend to develop unevenly and may never fully develop. Investments in emerging markets may be considered speculative. Emerging markets are more likely to experience hyperinflation and currency devaluations, which adversely affect returns to U.S. investors. In addition, many emerging securities markets have far lower trading volumes and less liquidity than developed markets.</li></ul><ul type=""square""><li><b>Equity Securities Risk</b> &#8212; Stock markets are volatile. The price of equity securities fluctuates based on changes in a company&#8217;s financial condition and overall market and economic conditions.</li></ul><ul type=""square""><li><b>Foreign Securities Risk</b> &#8212; Foreign investments often involve special risks not present in U.S. investments that can increase the chances that the Fund will lose money. These risks include:<br/><br/>&#8212; The Fund generally holds its foreign securities and cash in foreign banks and securities depositories, which may be recently organized or new to the foreign custody business and may be subject to only limited or no regulatory oversight.<br/><br/>&#8212; Changes in foreign currency exchange rates can affect the value of the Fund&#8217;s portfolio.<br/><br/>&#8212; The economies of certain foreign markets may not compare favorably with the economy of the United States with respect to such issues as growth of gross national product, reinvestment of capital, resources and balance of payments position.<br/><br/>&#8212; The governments of certain countries may prohibit or impose substantial restrictions on foreign investments in their capital markets or in certain industries.<br/><br/>&#8212; Many foreign governments do not supervise and regulate stock exchanges, brokers and the sale of securities to the same extent as does the United States and may not have laws to protect investors that are comparable to U.S. securities laws.<br/><br/>&#8212; Settlement and clearance procedures in certain foreign markets may result in delays in payment for or delivery of securities not typically associated with settlement and clearance of U.S. investments.<br/><br/>&#8212; The European financial markets have recently experienced volatility and adverse trends due to concerns about economic downturns in, or rising government debt levels of several European countries. These events have adversely affected the exchange rate of the Euro and may spread to other countries in Europe, including countries that do not use the Euro. These events may affect the value and liquidity of certain of the Fund&#8217;s investments.</li></ul><ul type=""square""><li><b>Investment Style Risk</b> &#8212; Under certain market conditions, growth investments have performed better during the later stages of economic expansion. Therefore, this investment style may over time go in and out of favor. At times when the investment style used by the Fund is out of favor, the Fund may underperform other equity funds that use different investment styles.</li></ul><ul type=""square""><li><b>Leverage Risk</b> &#8212; Some transactions may give rise to a form of economic leverage. These transactions may include, among others, derivatives, and may expose the Fund to greater risk and increase its costs. The use of leverage may cause the Fund to liquidate portfolio positions when it may not be advantageous to do so to satisfy its obligations or to meet any required asset segregation requirements. Increases and decreases in the value of the Fund&#8217;s portfolio will be magnified when the Fund uses leverage.</li></ul><ul type=""square""><li><b>Market Risk and Selection Risk</b> &#8212; Market risk is the risk that one or more markets in which the Fund invests will go down in value, including the possibility that the markets will go down sharply and unpredictably. Selection risk is the risk that the securities selected by Fund management will underperform the markets, the relevant indices or the securities selected by other funds with similar investment objectives and investment strategies. This means you may lose money.</li></ul><ul type=""square""><li><b>Mid-Cap Securities Risk</b> &#8212; The securities of mid-cap companies generally trade in lower volumes and are generally subject to greater and less predictable price changes than the securities of larger capitalization companies.</li></ul><ul type=""square""><li><b>&#8220;New Issues&#8221; Risk</b> &#8212; &#8220;New Issues&#8221; are initial public offerings of equity securities of U.S. and non-U.S. issuers. Securities issued in IPOs have no trading history, and information about the companies may be available for very limited periods. In addition, the prices of securities sold in IPOs may be highly volatile or may decline shortly after the initial public offering.</li></ul><ul type=""square""><li><b>Small Cap Securities Risk</b> &#8212; Small cap companies may have limited product lines or markets. They may be less financially secure than larger, more established companies. They may depend on a more limited management group than larger capitalized companies.</li></ul>"
10 Years,Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.1131
Bar Chart and Performance Table [Heading],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Performance Information</b>
10 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.1106
10 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.1013
10 Years,Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,pure,4,,,0.1125
10 Years,Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,pure,4,,,0.1110
Performance Narrative [Text Block],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"The information shows you how Global Opportunities&#8217; performance has varied year by year and provides some indication of the risks of investing in the Fund. The table compares the average annual total returns of each class of the Fund&#8217;s shares with that of the MSCI All Country World Index. Class R Shares commenced operations on September 12, 2011, therefore the returns in the table for Class R Shares prior to commencement date are based on the Fund&#8217;s Institutional Shares, adjusted to reflect the fees and expenses applicable to Class R Shares. As with all such investments, past performance (before and after taxes) is not an indication of future results. Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown. However, the table includes all applicable fees and sales charges. If BlackRock and its affiliates had not waived or reimbursed certain Fund expenses during these periods, the Fund&#8217;s returns would have been lower. Updated information on the Fund&#8217;s results can be obtained by visiting http://www.blackrock.com/funds or can be obtained by phone at (800) 882-0052."
10 Years,Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,pure,4,,,0.1243
10 Years,Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_MemberRussellMidcapIndex_Member,pure,4,,,0.1065
Performance Table Does Reflect Sales Loads,Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,"However, the table includes all applicable fees and sales charges."
Bar Chart [Heading],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Investor A Shares</b><br/><b>ANNUAL TOTAL RETURNS</b><br/><b>BlackRock Global Opportunities Portfolio</b><br/><b>As of 12/31</b>
Bar Chart Closing [Text Block],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"During the periods shown in the bar chart, the highest return for a quarter was 24.03% (quarter ended June 30, 2009) and the lowest return for a quarter was &#8211;21.57% (quarter ended December 31, 2008)."
Performance Table Narrative,Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes. Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts. After-tax returns are shown for Investor A Shares only, and the after-tax returns for Investor B, Investor C, Institutional and Class R Shares will vary."
Performance Table Uses Highest Federal Rate,Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes.
Performance Table Heading,Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>As of 12/31/12</b><br/><b>Average Annual Total Returns</b>
Performance Table One Class of after Tax Shown [Text],Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,"After-tax returns are shown for Investor A Shares only, and the after-tax returns for Investor B, Investor C and Institutional Shares will vary."
Annual Return 2007,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.2109
Annual Return 2008,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.3879
Annual Return 2009,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.3450
Annual Return 2010,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1060
Annual Return 2011,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.1243
Performance Table Not Relevant to Tax Deferred,Duration_29Jan2012_28Jan2013S000001511_MemberInvestorAndInstitutional_Member,,,,,"Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts."
Annual Return 2012,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.1453
"Highest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,,,,,highest return
Highest Quarterly Return,Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,pure,4,,,0.2803
"Highest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,,,,,2009-06-30
"Lowest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,,,,,lowest return
Lowest Quarterly Return,Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,pure,4,,,-0.2450
"Lowest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000001511_MemberC000004069_MemberInvestorAndInstitutional_Member,,,,,2008-09-30
"Highest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,,,,,highest return
"Lowest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,,,,,lowest return
"Highest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,,,,,2009-06-30
"Lowest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,,,,,2008-12-31
Highest Quarterly Return,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.2403
Lowest Quarterly Return,Duration_29Jan2012_28Jan2013S000008399_MemberC000023030_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,-0.2157
Bar Chart and Performance Table [Heading],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,<b>Performance Information</b>
Performance Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"On January 31, 2005, Health Sciences Opportunities reorganized with the State Street Research Health Sciences Fund (the &#8220;SSR Fund&#8221;). For periods prior to January 31, 2005, the chart and table show performance information for the SSR Fund, which had investment objectives and strategies substantially similar to the Fund. The performance of Investor B and Investor C Shares for the period before they were launched is based on the performance of Investor A Shares, adjusted to reflect the class specific fees applicable to Investor B and Investor C Shares, respectively, at the time of such share class&#8217; launch. Class R Shares commenced operations on September 12, 2011, therefore the returns in the table for Class R Shares prior to commencement date are based on the Fund&#8217;s Institutional Shares, adjusted to reflect the fees and expenses applicable to Class R Shares. This information may be considered when assessing the Fund&#8217;s performance, but does not represent the actual performance of these share classes.<br/><br/>The information shows you how the Fund&#8217;s performance has varied year by year and provides some indication of the risks of investing in the Fund. The table compares the Fund&#8217;s performance to that of the Standard & Poor&#8217;s (&#8220;S&P&#8221;) 500<sup>&#174; </sup>Index. The table also compares the Fund&#8217;s performance to that of the Russell 3000<sup>&#174;</sup> Health Care Index, which is relevant to the Fund because it has characteristics similar to the Fund&#8217;s investment strategies. As with all such investments, past performance (before and after taxes) is not an indication of future results. Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown. However, the table includes all applicable fees and sales charges. If BlackRock and its affiliates had not waived or reimbursed certain Fund expenses during these periods, the Fund&#8217;s returns would have been lower. Updated information on the Fund&#8217;s results can be obtained by visiting http://www.blackrock.com/funds or can be obtained by phone at (800) 882-0052."
Performance Information Illustrates Variability of Returns [Text],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,The information shows you how the Fund&#8217;s performance has varied year by year and provides some indication of the risks of investing in the Fund.
Performance Table Narrative,Duration_29Jan2012_28Jan2013S000001509_MemberInvestorAndInstitutional_Member,,,,,"After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes. Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts. After-tax returns are shown for Investor A Shares only, and the after-tax returns for Investor B, Investor C and Institutional Shares will vary."
Performance Availability Phone [Text],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,(800) 882-0052
Performance Availability Website Address [Text],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,http://www.blackrock.com/funds
Performance Past Does Not Indicate Future [Text],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,"As with all such investments, past performance (before and after taxes) is not an indication of future results."
Risk Lose Money [Text],Duration_29Jan2012_28Jan2013S000001877_MemberInvestorInstitutionalAndRShares_Member,,,,,You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments.
"Fee Waiver or Reimbursement over Assets, Date of Termination",Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"February 1, 2015"
"Portfolio Turnover, Rate",Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,1.2200
Expense Breakpoint Discounts [Text],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,"You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $25,000 in the fund complex advised by BlackRock Advisors, LLC (&#8220;BlackRock&#8221;)."
"Expense Breakpoint, Minimum Investment Required [Amount]",Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,USD,INF,,,"25,000"
Risk Lose Money [Text],Duration_29Jan2012_28Jan2013S000008399_MemberInvestorInstitutionalAndRShares_Member,,,,,You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments.
