Label,contextRef,unitRef,Dec,Prec,Lang,Value
Lowest Quarterly Return,Duration_27Oct2011_26Oct2012S000002321_MemberC000006074_Member,pure,4,,,-0.2050
5 Years,Duration_27Oct2011_26Oct2012S000002321_MemberC000006074_Member,pure,4,,,-0.0288
5 Years,Duration_27Oct2011_26Oct2012AfterTaxesOnDistributions_MemberS000002321_MemberC000006074_Member,pure,4,,,-0.0391
5 Years,Duration_27Oct2011_26Oct2012AfterTaxesOnDistributionsAndSales_MemberS000002321_MemberC000006074_Member,pure,4,,,-0.0277
5 Years,Duration_27Oct2011_26Oct2012S000002321_MemberC000006075_Member,pure,4,,,-0.0305
5 Years,Duration_27Oct2011_26Oct2012S000002321_MemberC000006076_Member,pure,4,,,-0.0262
5 Years,Duration_27Oct2011_26Oct2012S000002321_MemberC000006077_Member,pure,4,,,-0.0153
5 Years,Duration_27Oct2011_26Oct2012S000002321_MemberC000007847_Member,pure,4,,,-0.0218
5 Years,Duration_27Oct2011_26Oct2012S000002321_MemberRussellThousandValueIndex_Member,pure,4,,,-0.0264
5 Years,Duration_27Oct2011_26Oct2012S000002321_MemberSAndPFiveHundredIndex_Member,pure,4,,,-0.0025
"Expense Example, With Redemption [Table]",Duration_27Oct2011_26Oct2012S000002321_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleExpenseExampleTransposedBLACKROCKBASICVALUEFUNDINC column period compact * ~</div>"
