Label,contextRef,unitRef,Dec,Prec,Lang,Value
EXAMPLE,v_Signal_S000005786,,,,,<p>Example</p>
"Expense Example, Narrative [Text Block]",v_Signal_S000005786,,,,,"<p>The following example is intended to help you compare the cost of investing in the Fund's Signal Shares with the cost of investing in other mutual funds. It illustrates the hypothetical expenses that you would incur over various periods if you invest $10,000 in the Fund's shares. This example assumes that the Shares provide a return of 5% a year and that total annual fund operating expenses remain as stated in the preceding table. The results apply whether or not you redeem your investment at the end of the given period. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Fees and Expenses of the Fund,v_Signal_S000005786,,,,,<p>The following table describes the fees and expenses you may pay if you buy and hold Signal Shares of the Fund.</p>
Investment objective,v_Signal_S000005786,,,,,<p>The Fund seeks to track the performance of a benchmark index that measures the investment return of stocks issued by companies located in emerging market countries.</p>
Performance Table Closing,v_Signal_S000005786,,,,,"<p>Actual after-tax returns depend on your tax situation and may differ from those shown in the preceding table. When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption. State and local income taxes are not reflected in the calculations. Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan. Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Portfolio Turnover Heading,v_Signal_S000005786,,,,,<p>Portfolio Turnover</p>
Portfolio Turnover,v_Signal_S000005786,,,,,"<p>The Fund pays transaction costs, such as commissions, when it buys and sells securities (or 'turns over' its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in more taxes when Fund shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the previous expense example, reduce the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 8%.
</p>"
May Lose Money,v_Signal_S000005786,,,,,<p>An investment in the Fund could lose money over short or even long periods. </p>
Risk Narrative,v_Signal_S000005786,,,,,"<p>An investment in the Fund could lose money over short or even long periods. You should expect the Fund's share price and total return to fluctuate within a wide range, like the fluctuations of global stock markets. The Fund is subject to the following risks, which could affect the Fund's performance:</p><p>Stock market risk, which is the chance that stock prices overall will decline. Stock markets tend to move in cycles, with periods of rising prices and periods of falling prices. The Fund's investments in foreign stocks can be riskier than U.S. stock investments. The prices of foreign stocks and the prices of U.S. stocks have, at times, moved in opposite directions. In addition, the Fund's target index may, at times, become focused in stocks of a particular sector, category, or group of companies.</p><p>Emerging markets risk, which is the chance that the stocks of companies located in emerging markets will be substantially more volatile, and substantially less liquid, than the stocks of companies located in more developed foreign markets.</p><p>Country/regional risk, which is the chance that world events-such as political upheaval, financial troubles, or natural disasters-will adversely affect the value of securities issued by companies in foreign countries or regions. The Index's, and therefore the Fund's, heavy exposure to China, Brazil, and Taiwan subjects the Fund to a higher degree of country risk than that of more geographically diversified international funds.</p><p>Currency risk, which is the chance that the value of a foreign investment, measured in U.S. dollars, will decrease because of unfavorable changes in currency exchange rates. Currency risk is especially high in emerging markets.</p><p>Index sampling risk, which is the chance that the securities selected for the Fund, in the aggregate, will not provide investment performance matching that of the Fund's target index. Index sampling risk for the Fund should be low.</p><p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
StrategyNarrative,v_Signal_S000005786,,,,,"<p>The Fund employs an indexing investment approach by investing substantially all (approximately 95%) of its assets in the common stocks included in the FTSE Emerging Transition Index, while employing a form of sampling to reduce risk. The FTSE Emerging Transition Index is a 'dynamic' index that represents the components of the FTSE Emerging Index plus South Korean equity exposure. The FTSE Emerging Transition Index will gradually reduce South Korean equity exposure by approximately 4% each week over a period of 25 weeks while proportionately adding exposure to stocks of companies located in other countries based on their weightings in the FTSE Emerging Index. The FTSE Emerging Index includes approximately 795 common stocks of companies located in emerging markets around the world. As of October 31, 2012, the largest markets covered in the Index were China, Brazil, Taiwan, and South Africa (which made up approximately 17%, 16%, 13%, and 11%, respectively, of the Index's market capitalization).</p>"
Not Insured Depository Institution,v_Signal_S000005786,,,,,<p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>
Performance Information Illustrates Variability of Returns,v_Signal_S000005786,,,,,<p>The following bar chart and table are intended to help you understand the risks of investing in the Fund.</p>
Performance Additional Market Index,v_Signal_S000005786,,,,,"<p>, which have investment characteristics similar to those of the Fund.</p>"
Performance Availability Phone,v_Signal_S000005786,,,,,<p>800-662-7447</p>
Performance Availability Website Address,v_Signal_S000005786,,,,,<p>vanguard.com/performance </p>
Past Performance Does Not Indiciate Future Returns,v_Signal_S000005786,,,,,<p>Keep in mind that the Fund's past performance (before and after taxes) does not indicate how the Fund will perform in the future. </p>
Performance Table Uses Highest Federal Rate,v_Signal_S000005786,,,,,"<p>When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption.</p>"
Performance Table Not Relevant to Tax Deferred,v_Signal_S000005786,,,,,"<p>Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan.</p>"
Performance Table Explains why after Tax Higher,v_Signal_S000005786,,,,,"<p>Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_Retail_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ShareholderFeesRetail column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_Participant_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ShareholderFeesParticipant column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_Institutional_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ShareholderFeesInstitutional column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_Participant2_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ShareholderFeesParticipant2 column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_Signal_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ShareholderFeesSignal column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Shareholder Fees (Fees paid directly from your investment) [Table],v_ETF_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ShareholderFeesETF column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Performance,v_Participant_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786PerformanceTableDataParticipant column primary compact * row dei_LegalEntityAxis compact  vanguard_S000005786Member row rr_ProspectusShareClassAxis compact * row rr_PerformanceMeasureAxis compact * ~ </div>"
Performance,v_Participant2_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786PerformanceTableDataParticipant2 column primary compact * row dei_LegalEntityAxis compact  vanguard_S000005786Member row rr_ProspectusShareClassAxis compact * row rr_PerformanceMeasureAxis compact * ~ </div>"
Performance,v_Signal_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786PerformanceTableDataSignal column primary compact * row dei_LegalEntityAxis compact  vanguard_S000005786Member row rr_ProspectusShareClassAxis compact * row rr_PerformanceMeasureAxis compact * ~ </div>"
Performance,v_ETF_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786PerformanceTableDataETF column primary compact * row dei_LegalEntityAxis compact  vanguard_S000005786Member row rr_ProspectusShareClassAxis compact * row rr_PerformanceMeasureAxis compact * ~ </div>"
Performance,v_Retail_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786PerformanceTableDataRetail column primary compact * row dei_LegalEntityAxis compact  vanguard_S000005786Member row rr_ProspectusShareClassAxis compact * row rr_PerformanceMeasureAxis compact * ~ </div>"
Performance,v_Institutional_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786PerformanceTableDataInstitutional column primary compact * row dei_LegalEntityAxis compact  vanguard_S000005786Member row rr_ProspectusShareClassAxis compact * row rr_PerformanceMeasureAxis compact * ~ </div>"
Annual Fund Operating Expenses [Expenses that you pay each year as a percentage of the value of your investment],v_Retail_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786OperatingExpensesRetail column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Annual Fund Operating Expenses [Expenses that you pay each year as a percentage of the value of your investment],v_Participant_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786OperatingExpensesParticipant column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Annual Fund Operating Expenses [Expenses that you pay each year as a percentage of the value of your investment],v_Participant2_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786OperatingExpensesParticipant2 column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Annual Fund Operating Expenses [Expenses that you pay each year as a percentage of the value of your investment],v_Institutional_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786OperatingExpensesInstitutional column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Annual Fund Operating Expenses [Expenses that you pay each year as a percentage of the value of your investment],v_ETF_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786OperatingExpensesETF column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Annual Fund Operating Expenses [Expenses that you pay each year as a percentage of the value of your investment],v_Signal_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786OperatingExpensesSignal column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
"Expense Example, No Redemption",v_Retail_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ExpenseExampleNoRedemptionRetail column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
"Expense Example, No Redemption",v_Participant_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ExpenseExampleNoRedemptionParticipant column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
"Expense Example, No Redemption",v_Participant2_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ExpenseExampleNoRedemptionParticipant2 column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
"Expense Example, No Redemption",v_Institutional_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ExpenseExampleNoRedemptionInstitutional column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
"Expense Example, No Redemption",v_ETF_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ExpenseExampleNoRedemptionETF column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
"Expense Example, No Redemption",v_Signal_S000005786,,,,,"<div style=""display:none"">~ http://vanguard/role/S000005786ExpenseExampleNoRedemptionSignal column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact vanguard_S000005786Member ~ </div>"
Shareholder Fees Caption,v_Retail_S000005787,,,,,Shareholder Fees (Fees paid directly from your investment)
Shareholder Fees Caption,v_Participant_S000005787,,,,,Shareholder Fees (Fees paid directly from your investment)
Shareholder Fees Caption,v_Signal_S000005787,,,,,Shareholder Fees (Fees paid directly from your investment)
Shareholder Fees Caption,v_Institutional_S000005787,,,,,Shareholder Fees (Fees paid directly from your investment)
Shareholder Fees Caption,v_Participant2_S000005787,,,,,Shareholder Fees (Fees paid directly from your investment)
Shareholder Fees Caption,v_ETF_S000005787,,,,,Shareholder Fees (Fees paid directly from your investment)
Operating Expenses Caption,v_Retail_S000005787,,,,,Annual Fund Operating Expenses (Expenses that you pay each year as a percentage of the value of your investment)
Operating Expenses Caption,v_Participant_S000005787,,,,,Annual Fund Operating Expenses (Expenses that you pay each year as a percentage of the value of your investment)
Operating Expenses Caption,v_Participant2_S000005787,,,,,Annual Fund Operating Expenses (Expenses that you pay each year as a percentage of the value of your investment)
Operating Expenses Caption,v_Institutional_S000005787,,,,,Annual Fund Operating Expenses (Expenses that you pay each year as a percentage of the value of your investment)
Operating Expenses Caption,v_ETF_S000005787,,,,,Annual Fund Operating Expenses (Expenses that you pay each year as a percentage of the value of your investment)
Operating Expenses Caption,v_Signal_S000005787,,,,,Annual Fund Operating Expenses (Expenses that you pay each year as a percentage of the value of your investment)
Bar Chart and Performance Table:,v_Retail_S000005787,,,,,"Average Annual Total Returns for Periods Ended December 31, 2012"
Bar Chart and Performance Table:,v_Participant_S000005787,,,,,"Average Annual Total Returns for Periods Ended December 31, 2012"
Bar Chart and Performance Table:,v_Participant2_S000005787,,,,,"Average Annual Total Returns for Periods Ended December 31, 2012"
Bar Chart and Performance Table:,v_ETF_S000005787,,,,,"Average Annual Total Returns for Periods Ended December 31, 2012"
Bar Chart and Performance Table:,v_Institutional_S000005787,,,,,"Average Annual Total Returns for Periods Ended December 31, 2012"
Bar Chart and Performance Table:,v_Signal_S000005787,,,,,"Average Annual Total Returns for Periods Ended December 31, 2012"
Bar Chart and Performance Table,v_ETF_S000005787,,,,,Annual Total Returns
Expenses Heading,v_ETF_S000005787,,,,,Fees and Expenses
Investment objective:,v_ETF_S000005787,,,,,Investment Objective
Risk:,v_ETF_S000005787,,,,,Primary Risks
Risk/Return,v_ETF_S000005787,,,,,Risk/Return
Strategy:,v_ETF_S000005787,,,,,Primary Investment Strategies
"PortfolioTurnover, Rate",v_ETF_S000005787,pure,2,,,0.07
Prospectus Date,v_ETF_S000005787,,,,,2013-02-28
"Index No Deduction for Fees, Expenses, Taxes",v_ETF_S000005787,,,,,"(reflects no deduction for fees, expenses, or taxes)"
Bar Chart and Performance Table,v_Institutional_S000005787,,,,,Annual Total Returns
Expenses Heading,v_Institutional_S000005787,,,,,Fees and Expenses
Investment objective:,v_Institutional_S000005787,,,,,Investment Objective
Risk:,v_Institutional_S000005787,,,,,Primary Risks
Risk/Return,v_Institutional_S000005787,,,,,Risk/Return
Strategy:,v_Institutional_S000005787,,,,,Primary Investment Strategies
"PortfolioTurnover, Rate",v_Institutional_S000005787,pure,2,,,0.07
Prospectus Date,v_Institutional_S000005787,,,,,2013-02-28
"Index No Deduction for Fees, Expenses, Taxes",v_Institutional_S000005787,,,,,"(reflects no deduction for fees, expenses, or taxes)"
Bar Chart and Performance Table,v_Participant_S000005787,,,,,Annual Total Returns
Expenses Heading,v_Participant_S000005787,,,,,Fees and Expenses
Investment objective:,v_Participant_S000005787,,,,,Investment Objective
Risk:,v_Participant_S000005787,,,,,Primary Risks
Risk/Return,v_Participant_S000005787,,,,,Risk/Return
Strategy:,v_Participant_S000005787,,,,,Primary Investment Strategies
"PortfolioTurnover, Rate",v_Participant_S000005787,pure,2,,,0.07
Prospectus Date,v_Participant_S000005787,,,,,2013-02-28
"Index No Deduction for Fees, Expenses, Taxes",v_Participant_S000005787,,,,,"(reflects no deduction for fees, expenses, or taxes)"
Bar Chart and Performance Table,v_Participant2_S000005787,,,,,Annual Total Returns
Expenses Heading,v_Participant2_S000005787,,,,,Fees and Expenses
Investment objective:,v_Participant2_S000005787,,,,,Investment Objective
Risk:,v_Participant2_S000005787,,,,,Primary Risks
Risk/Return,v_Participant2_S000005787,,,,,Risk/Return
Strategy:,v_Participant2_S000005787,,,,,Primary Investment Strategies
"PortfolioTurnover, Rate",v_Participant2_S000005787,pure,2,,,0.07
Prospectus Date,v_Participant2_S000005787,,,,,2012-02-28
"Index No Deduction for Fees, Expenses, Taxes",v_Participant2_S000005787,,,,,"(reflects no deduction for fees, expenses, or taxes)"
Bar Chart and Performance Table,v_Retail_S000005787,,,,,Annual Total Returns
Expenses Heading,v_Retail_S000005787,,,,,Fees and Expenses
Investment objective:,v_Retail_S000005787,,,,,Investment Objective
Risk:,v_Retail_S000005787,,,,,Primary Risks
Risk/Return,v_Retail_S000005787,,,,,Risk/Return
Strategy:,v_Retail_S000005787,,,,,Primary Investment Strategies
"PortfolioTurnover, Rate",v_Retail_S000005787,pure,2,,,0.07
Prospectus Date,v_Retail_S000005787,,,,,2013-02-28
"Index No Deduction for Fees, Expenses, Taxes",v_Retail_S000005787,,,,,"(reflects no deduction for fees, expenses, or taxes)"
Bar Chart and Performance Table,v_Signal_S000005787,,,,,Annual Total Returns
Expenses Heading,v_Signal_S000005787,,,,,Fees and Expenses
Investment objective:,v_Signal_S000005787,,,,,Investment Objective
Risk:,v_Signal_S000005787,,,,,Primary Risks
Risk/Return,v_Signal_S000005787,,,,,Risk/Return
Strategy:,v_Signal_S000005787,,,,,Primary Investment Strategies
"PortfolioTurnover, Rate",v_Signal_S000005787,pure,2,,,0.07
Prospectus Date,v_Signal_S000005787,,,,,2013-02-28
"Index No Deduction for Fees, Expenses, Taxes",v_Signal_S000005787,,,,,"(reflects no deduction for fees, expenses, or taxes)"
Bar Chart Narrative,v_ETF_S000005787,,,,,"<p>The following bar chart and table are intended to help you understand the risks of investing in the Fund. The bar chart shows how the performance of the Fund's ETF Shares(based on NAV)  has varied from one calendar year to another over the periods shown. The table shows how the average annual total returns of the ETF Shares compare with those of the Fund's target index, which has investment characteristics similar to those of the Fund. MSCI Europe Index returns are adjusted for withholding taxes. Keep in mind that the Fund's past performance (before and after taxes) does not indicate how the Fund will perform in the future. Updated performance information is available on our website at vanguard.com/performance or by calling Vanguard toll-free at 800-662-7447.</p>"
Expense Example Closing,v_ETF_S000005787,,,,,"<p>This example does not include the brokerage commissions that you may pay to buy and sell ETF Shares of the Fund.
</p>"
EXAMPLE,v_ETF_S000005787,,,,,<p>Example</p>
"Expense Example, Narrative [Text Block]",v_ETF_S000005787,,,,,"<p>The following example is intended to help you compare the cost of investing in MSCI Europe ETF with the cost of investing in other funds. It illustrates the hypothetical expenses that you would incur over various periods if you invest $10,000 in MSCI Europe ETF. This example assumes that MSCI Europe ETF provides a return of 5% a year and that total annual fund operating expenses remain as stated in the preceding table. The results apply whether or not you redeem your investment at the end of the given period. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Fees and Expenses of the Fund,v_ETF_S000005787,,,,,<p>The following table describes the fees and expenses you may pay if you buy and hold ETF Shares of the Fund.</p>
Investment objective,v_ETF_S000005787,,,,,<p>The Fund seeks to track the performance of a benchmark index that measures the investment return of stocks issued by companies located in the major markets of Europe.</p>
Performance Table Closing,v_ETF_S000005787,,,,,"<p>Actual after-tax returns depend on your tax situation and may differ from those shown in the preceding table. When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption. State and local income taxes are not reflected in the calculations. Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan. Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Portfolio Turnover Heading,v_ETF_S000005787,,,,,<p>Portfolio Turnover</p>
Portfolio Turnover,v_ETF_S000005787,,,,,"<p>The Fund pays transaction costs, such as commissions, when it buys and sells securities (or 'turns over' its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in more taxes when Fund shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the previous expense example, reduce the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 7%. </p>"
May Lose Money,v_ETF_S000005787,,,,,<p>An investment in the Fund could lose money over short or even long periods. </p>
Risk Narrative,v_ETF_S000005787,,,,,"<p>An investment in the Fund could lose money over short or even long periods. You should expect the Fund's share price and total return to fluctuate within a wide range, like the fluctuations of the overall stock market. The Fund is subject to the following risks, which could affect the Fund's performance:</p><p>Stock market risk, which is the chance that stock prices overall will decline. Stock markets tend to move in cycles, with periods of rising prices and periods of falling prices. The Fund's investments in foreign stocks can be riskier than U.S. stock investments. The prices of foreign stocks and the prices of U.S. stocks have, at times, moved in opposite directions. In addition, the Fund's target index may, at times, become focused in stocks of a particular sector, category, or group of companies.</p><p>Country/regional risk, which is the chance that world events-such as political upheaval, financial troubles, or natural disasters-will adversely affect the value of securities issued by companies in foreign countries or regions. The Index's, and therefore the Fund's, heavy exposure to four countries (the United Kingdom, France, Switzerland, and Germany) subjects the Fund to a higher degree of country risk than that of more geographically diversified international funds.</p><p>Currency risk, which is the chance that the value of a foreign investment, measured in U.S. dollars, will decrease because of unfavorable changes in currency exchange rates.  </p><p>Because ETF Shares are traded on an exchange, they are subject to additional risks:</p><p>MSCI Europe ETF Shares are listed for trading on NYSE Arca and are bought and sold on the secondary market at market prices. Although it is expected that the market price of an MSCI Europe ETF Share typically will approximate its net asset value (NAV), there may be times when the market price and the NAV differ significantly. Thus, you may pay more or less than NAV when you buy MSCI Europe ETF Shares on the secondary market, and you may receive more or less than NAV when you sell those shares.</p><p>Although MSCI Europe ETF Shares are listed for trading on NYSE Arca, it is possible that an active trading market may not be maintained.</p><p>Trading of MSCI Europe ETF Shares on NYSE Arca may be halted by the activation of individual or marketwide 'circuit breakers' (which halt trading for a specific period of time when the price of a particular security or overall market prices decline by a specified percentage). Trading of MSCI Europe ETF Shares may also be halted if (1) the shares are delisted from NYSE Arca without first being listed on another exchange or (2) NYSE Arca officials determine that such action is appropriate in the interest of a fair and orderly market or to protect investors.</p><p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
StrategyNarrative,v_ETF_S000005787,,,,,"<p>The Fund employs an indexing investment approach by investing all, or substantially all, of its assets in the common stocks included in the MSCI(r) Europe Index. The MSCI Europe Index is made up of approximately 450 common stocks of companies located in 16 European countries-mostly companies in the United Kingdom, France, Switzerland, and Germany (which made up approximately 35%, 14%, 13%, and 13%, respectively, of the Index's market capitalization, as of October 31, 2012). Other countries represented in the Index include Austria, Belgium, Denmark, Finland, Greece, Ireland, Italy, the Netherlands, Norway, Portugal, Spain, and Sweden.</p>"
Not Insured Depository Institution,v_ETF_S000005787,,,,,<p>An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>
Performance Information Illustrates Variability of Returns,v_ETF_S000005787,,,,,<p>The following bar chart and table are intended to help you understand the risks of investing in the Fund.</p>
Performance Availability Phone,v_ETF_S000005787,,,,,<p>800-662-7447</p>
Performance Availability Website Address,v_ETF_S000005787,,,,,<p>vanguard.com/performance </p>
Past Performance Does Not Indiciate Future Returns,v_ETF_S000005787,,,,,<p>Keep in mind that the Fund's past performance (before and after taxes) does not indicate how the Fund will perform in the future. </p>
Performance Table Uses Highest Federal Rate,v_ETF_S000005787,,,,,"<p>When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption.</p>"
Performance Table Not Relevant to Tax Deferred,v_ETF_S000005787,,,,,"<p>Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan.</p>"
Performance Table Explains why after Tax Higher,v_ETF_S000005787,,,,,"<p>Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Bar Chart Narrative,v_Institutional_S000005787,,,,,"<p>The following bar chart and table are intended to help you understand the risks of investing in the Fund. The bar chart shows how the performance of the Fund's Institutional Sharesexamples has varied from one calendar year to another over the periods shown. The table shows how the average annual total returns of the Institutional Shares compare with those of the Fund's target index, which has investment characteristics similar to those of the Fund. MSCI Europe Index returns are adjusted for withholding taxes. Keep in mind that the Fund's past performance (before and after taxes) does not indicate how the Fund will perform in the future. Updated performance information is available on our website at vanguard.com/performance or by calling Vanguard toll-free at 800-662-7447.</p>"
EXAMPLE,v_Institutional_S000005787,,,,,<p>Examples</p>
"Expense Example, Narrative [Text Block]",v_Institutional_S000005787,,,,,"<p>The following examples are intended to help you compare the cost of investing in the Fund's Institutional Shares or Institutional Plus Shares with the cost of investing in other mutual funds. They illustrate the hypothetical expenses that you would incur over various periods if you invest $10,000 in the Fund's shares. These examples assume that the Shares provide a return of 5% a year and that total annual fund operating expenses remain as stated in the preceding table. The results apply whether or not you redeem your investment at the end of the given period. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Fees and Expenses of the Fund,v_Institutional_S000005787,,,,,<p>The following table describes the fees and expenses you may pay if you buy and hold Institutional Shares or Institutional Plus Shares of the Fund.</p>
Investment objective,v_Institutional_S000005787,,,,,<p>The Fund seeks to track the performance of a benchmark index that measures the investment return of stocks issued by companies located in the major markets of Europe.</p>
Performance Table Closing,v_Institutional_S000005787,,,,,"<p>Actual after-tax returns depend on your tax situation and may differ from those shown in the preceding table. When after-tax returns are calculated, it is assumed that the shareholder was in the highest individual federal marginal income tax bracket at the time of each distribution of income or capital gains or upon redemption. State and local income taxes are not reflected in the calculations. Please note that after-tax returns are not relevant for a shareholder who holds fund shares in a tax-deferred account, such as an individual retirement account or a 401(k) plan. Also, figures captioned Return After Taxes on Distributions and Sale of Fund Shares will be higher than other figures for the same period if a capital loss occurs upon redemption and results in an assumed tax deduction for the shareholder.</p>"
Portfolio Turnover Heading,v_Institutional_S000005787,,,,,<p>Portfolio Turnover</p>
Portfolio Turnover,v_Institutional_S000005787,,,,,"<p>The Fund pays transaction costs, such as commissions, when it buys and sells securities (or 'turns over' its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in more taxes when Fund shares are held in a taxable account. These costs, which are not reflected in annual fund operating expenses or in the previous expense examples, reduce the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 7%. </p>"
May Lose Money,v_Institutional_S000005787,,,,,<p>An investment in the Fund could lose money over short or even long periods. </p>
