Label,contextRef,unitRef,Dec,Prec,Lang,Value
1 Year,Duration_27Oct2011_26Oct2012S000002724_MemberC000007429_Member,pure,4,,,-0.1537
"Expense Example, No Redemption, By Year, Caption [Text]",Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2"">You would pay the following expenses if you did not redeem your shares:</font>"
Risk Lose Money [Text],Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2"">You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments.</font>"
Performance Past Does Not Indicate Future [Text],Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2"">As with all such investments, past performance (before and after taxes) is not an indication of future results.</font>"
Performance Table Does Reflect Sales Loads,Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2"">However, the table includes all applicable fees and sales charges.</font>"
Performance Table Uses Highest Federal Rate,Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2"">After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes.</font>"
Performance Table One Class of after Tax Shown [Text],Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2"">After-tax returns are shown for Investor A Shares only, and the after-tax returns for Investor B, Investor C, Institutional and Class R Shares will vary.</font>"
Expenses (as a percentage of Assets),Duration_27Oct2011_26Oct2012S000002724_MemberC000007433_Member,pure,4,,,0.0184
"Expense Example, No Redemption [Table]",Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleExpenseExampleNoRedemptionTransposedBLACKROCKGLOBALSMALLCAPFUND,INC. column period compact * ~</div>"
Performance [Table],Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAverageAnnualTotalReturnsTransposedBLACKROCKGLOBALSMALLCAPFUND,INC. column period compact * ~</div>"
1 Year,Duration_27Oct2011_26Oct2012S000002724_MemberMsciWorldIndex_Member,pure,4,,,-0.0554
1 Year,Duration_27Oct2011_26Oct2012S000002724_MemberMsciWorldSmallCapIndex_Member,pure,4,,,-0.0906
1 Year,Duration_27Oct2011_26Oct2012S000002724_MemberMsciAllCountryWorldSmallCapIndex_Member,pure,4,,,-0.1130
10 Years,Duration_27Oct2011_26Oct2012S000002724_MemberMsciWorldSmallCapIndex_Member,pure,4,,,0.0802
10 Years,Duration_27Oct2011_26Oct2012S000002724_MemberMsciAllCountryWorldSmallCapIndex_Member,pure,4,,,0.0886
10 Years,Duration_27Oct2011_26Oct2012S000002724_MemberMsciWorldIndex_Member,pure,4,,,0.0362
Prospectus Date,Duration_27Oct2011_26Oct2012,,,,,2012-10-26
"Objective, Primary [Text Block]",Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2"">The investment objective of BlackRock Global SmallCap Fund, Inc. (the &#147;Fund&#148;) is to seek long-term growth of capital by investing primarily in a portfolio of equity securities of small cap issuers located in various foreign countries and in the United States. </font>"
"Expense Example, with Redemption, 10 Years",Duration_27Oct2011_26Oct2012S000002724_MemberC000007429_Member,USD,INF,,,"2,148"
"Expense Example, with Redemption, 10 Years",Duration_27Oct2011_26Oct2012S000002724_MemberC000007430_Member,USD,INF,,,"2,495"
"Expense Example, with Redemption, 10 Years",Duration_27Oct2011_26Oct2012S000002724_MemberC000007431_Member,USD,INF,,,"2,615"
"Expense Example, with Redemption, 10 Years",Duration_27Oct2011_26Oct2012S000002724_MemberC000007432_Member,USD,INF,,,"1,375"
"Expense Example, with Redemption, 10 Years",Duration_27Oct2011_26Oct2012S000002724_MemberC000007433_Member,USD,INF,,,"2,159"
Risk [Heading],Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2""><b><i>Principal Risks of Investing in the Fund</i></b></font>"
Bar Chart and Performance Table [Heading],Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2""><b><i>Performance Information</i></b></font>"
Performance Narrative [Text Block],Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2"">The information shows you how the Fund&#146;s performance has varied year by year and provides some indication of the risks of investing in the Fund. The table compares the Fund&#146;s performance to that of the MSCI All Country World Small Cap Index, the MSCI World Index</font><font style=""font-family:ARIAL"" size=""1""><sup>SM</sup></font><font style=""font-family:ARIAL"" size=""2""> and the MSCI World Small Cap Index</font><font style=""font-family:ARIAL"" size=""1""><sup>SM</sup></font><font style=""font-family:ARIAL"" size=""2"">. Effective October 1, 2012, one of the Fund&#146;s benchmarks against which it measures its performance, the MSCI World Small Cap Index, was replaced with the MSCI All Country World Small Cap Index. BlackRock believes the MSCI All Country World Small Cap Index more accurately reflects the investment strategy of the Fund. The MSCI All Country World Small Cap Index is a free float-adjusted market capitalization weighted index that is designed to measure equity market results of smaller capitalization companies in both developed and emerging markets. The returns for Class R Shares prior to February 4, 2003, the commencement of operation of Class R Shares, are based upon performance of the Fund&#146;s Institutional Shares. The returns for Class R Shares, however, are adjusted to reflect the distribution and service (12b-1) fees applicable to Class R Shares. As with all such investments, past performance (before and after taxes) is not an indication of future results. Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown. However, the table includes all applicable fees and sales charges. If the Fund&#146;s investment manager and its affiliates had not waived or reimbursed certain Fund expenses during these periods, the Fund&#146;s returns would have been lower. Updated information on the Fund&#146;s performance can be obtained by visiting http://www.blackrock.com/funds or can be obtained by phone at 800-882-0052. </font>"
Annual Return 2004,Duration_27Oct2011_26Oct2012S000002724_MemberC000007429_Member,pure,4,,,0.1377
Annual Return 2006,Duration_27Oct2011_26Oct2012S000002724_MemberC000007429_Member,pure,4,,,0.1818
Annual Return 2007,Duration_27Oct2011_26Oct2012S000002724_MemberC000007429_Member,pure,4,,,0.1639
"Highest Quarterly Return, Label",Duration_27Oct2011_26Oct2012S000002724_MemberC000007429_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2"">highest return</font>"
Lowest Quarterly Return,Duration_27Oct2011_26Oct2012S000002724_MemberC000007429_Member,pure,4,,,-0.2146
Management Fees (as a percentage of Assets),Duration_27Oct2011_26Oct2012S000002724_MemberC000007429_Member,pure,4,,,0.0085
Management Fees (as a percentage of Assets),Duration_27Oct2011_26Oct2012S000002724_MemberC000007430_Member,pure,4,,,0.0085
Management Fees (as a percentage of Assets),Duration_27Oct2011_26Oct2012S000002724_MemberC000007431_Member,pure,4,,,0.0085
Management Fees (as a percentage of Assets),Duration_27Oct2011_26Oct2012S000002724_MemberC000007432_Member,pure,4,,,0.0085
Management Fees (as a percentage of Assets),Duration_27Oct2011_26Oct2012S000002724_MemberC000007433_Member,pure,4,,,0.0085
Acquired Fund Fees and Expenses,Duration_27Oct2011_26Oct2012S000002724_MemberC000007429_Member,pure,4,,,0.0001
Acquired Fund Fees and Expenses,Duration_27Oct2011_26Oct2012S000002724_MemberC000007430_Member,pure,4,,,0.0001
Acquired Fund Fees and Expenses,Duration_27Oct2011_26Oct2012S000002724_MemberC000007431_Member,pure,4,,,0.0001
Acquired Fund Fees and Expenses,Duration_27Oct2011_26Oct2012S000002724_MemberC000007432_Member,pure,4,,,0.0001
Acquired Fund Fees and Expenses,Duration_27Oct2011_26Oct2012S000002724_MemberC000007433_Member,pure,4,,,0.0001
5 Years,Duration_27Oct2011_26Oct2012S000002724_MemberC000007429_Member,pure,4,,,-0.0046
5 Years,Duration_27Oct2011_26Oct2012AfterTaxesOnDistributions_MemberS000002724_MemberC000007429_Member,pure,4,,,-0.0159
5 Years,Duration_27Oct2011_26Oct2012AfterTaxesOnDistributionsAndSales_MemberS000002724_MemberC000007429_Member,pure,4,,,-0.0071
5 Years,Duration_27Oct2011_26Oct2012S000002724_MemberC000007430_Member,pure,4,,,-0.0059
5 Years,Duration_27Oct2011_26Oct2012S000002724_MemberC000007431_Member,pure,4,,,-0.0022
5 Years,Duration_27Oct2011_26Oct2012S000002724_MemberC000007432_Member,pure,4,,,0.0091
5 Years,Duration_27Oct2011_26Oct2012S000002724_MemberC000007433_Member,pure,4,,,0.0017
"Portfolio Turnover, Rate",Duration_27Oct2011_26Oct2012S000002724_Member,pure,4,,,0.7300
Bar Chart Does Not Reflect Sales Loads [Text],Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<font style=""FONT-FAMILY: ARIAL"" size=""2"">Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown.</font>"
"Expense Example, With Redemption [Table]",Duration_27Oct2011_26Oct2012S000002724_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleExpenseExampleTransposedBLACKROCKGLOBALSMALLCAPFUND,INC. column period compact * ~</div>"
5 Years,Duration_27Oct2011_26Oct2012S000002724_MemberMsciWorldIndex_Member,pure,4,,,-0.0237
5 Years,Duration_27Oct2011_26Oct2012S000002724_MemberMsciWorldSmallCapIndex_Member,pure,4,,,-0.0064
5 Years,Duration_27Oct2011_26Oct2012S000002724_MemberMsciAllCountryWorldSmallCapIndex_Member,pure,4,,,0.0031
