Label,contextRef,unitRef,Dec,Prec,Lang,Value
Risk [Heading],c_S000026754_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Risks

               </b></p>"
Risk Narrative [Text Block],c_S000026754_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">It is possible to lose money on an investment in the Fund. The principal risks of investing in the Fund, which could adversely affect its net asset value, yield and total return are:</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Trading Risk:</b> the risk that an active secondary trading market for Fund shares does not continue once developed, that the Fund may not continue to meet a listing exchange's trading or listing requirements, or that Fund shares trade at prices other than the Fund's net asset value</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Interest Rate Risk:</b> the risk that fixed income securities will decline in value because of an increase in interest rates; a fund with a longer average portfolio duration will be more sensitive to changes in interest rates than a fund with a shorter average portfolio duration</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Credit Risk:</b> the risk that the Fund could lose money if the issuer or guarantor of a fixed income security, or the counterparty to a forward commitment transaction, is unable or unwilling to meet its financial obligations</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Risk:</b> the risk that the value of securities owned by the Fund may go up or down, sometimes rapidly or unpredictably, due to factors affecting securities markets generally or particular sectors</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Municipal Bond Risk:</b> the risk that by investing in Municipal Bonds the Fund may be affected significantly by the economic, regulatory or political developments affecting the ability of issuers of Municipal Bonds to pay interest or repay principal</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Issuer Risk:</b> the risk that the value of a security may decline for reasons directly related to the issuer, such as management performance, financial leverage and reduced demand for the issuer's goods or services</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Liquidity Risk:</b> the risk that a particular investment may be difficult to purchase or sell and that the Fund may be unable to sell illiquid securities at an advantageous time or price or achieve its desired level of exposure to a certain sector</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Leveraging Risk:</b> the risk that certain transactions of the Fund, such as reverse repurchase agreements, loans of portfolio securities, and the use of when-issued, delayed delivery or forward commitment transactions, may give rise to leverage, causing the Fund to be more volatile than if it had not been leveraged</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Management Risk:</b> the risk that the investment techniques and risk analyses applied by PIMCO and each portfolio manager will not produce the desired results, and that legislative, regulatory, or tax restrictions, policies or developments may affect the investment techniques available to PIMCO and each portfolio manager in connection with managing the Fund. There is no guarantee that the investment objective of the Fund will be achieved</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Please see ""Description of Principal Risks"" in the Fund's prospectus for a more detailed description of the risks of investing in the Fund. An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
Bar Chart and Performance Table [Heading],c_S000026754_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Performance Information

               </b></p>"
Performance Narrative [Text Block],c_S000026754_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The performance information shows summary performance information for the Fund in a bar chart and an Average Annual Total Returns table. The information provides some indication of the risks of investing in the Fund by showing changes in its performance from year to year and by showing how the Fund's average annual returns compare with the returns of a broad-based securities market index. Absent any applicable fee waivers and/or expense limitations, if any, performance would have been lower. <i>The Fund's past performance, before and after taxes, is not necessarily an indication of how the Fund will perform in the future.</i>
            </p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Barclays 1-3 Year Municipal Bond Index consists of a broad selection of investment grade general obligation and revenue bonds of maturities ranging from one year to four years. It is an unmanaged index representative of the tax exempt bond market.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Performance is updated daily and quarterly and may be obtained at <u>www.pimcoetfs.com/fundinfo</u>.</p>"
Bar Chart [Heading],c_S000026754_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Calendar Year Total Returns*
               </b></p>"
Performance Table Heading,c_S000026754_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  <b>
                     Average Annual Total Returns (for periods ended 12/31/11)
                  </b>
               </b></p>"
Annual Fund Operating Expenses [Table],c_S000026754_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/OperatingExpensesDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000026754Member ~</div>"
Management Fees,c_S000026754_C000080244_AAAA,Ratio,INF,,,0.0035
Distribution and/or Service (12b-1) Fees,c_S000026754_C000080244_AAAA,Ratio,,,,(nil)
Total Annual Fund Operating Expenses,c_S000026754_C000080244_AAAA,Ratio,INF,,,0.0035
"Expense Example, No Redemption [Table]",c_S000026754_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleNoRedemptionAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000026754Member ~</div>"
"Expense Example, No Redemption, 1 Year",c_S000026754_C000080244_AAAA,USD,0,,,36
"Expense Example, No Redemption, 3 Years",c_S000026754_C000080244_AAAA,USD,0,,,113
"Expense Example, No Redemption, 5 Years",c_S000026754_C000080244_AAAA,USD,0,,,197
"Expense Example, No Redemption, 10 Years",c_S000026754_C000080244_AAAA,USD,0,,,443
Bar Chart [Table],c_S000026754_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/BarChartDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000026754Member ~</div>"
Annual Return 2011,c_S000026754_C000080244_AAAA,Ratio,INF,,,0.02
Performance [Table],c_S000026754_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/PerformanceTableDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000026754Member ~</div>"
1 Year,c_S000026754_C000080244_AAAA,Ratio,INF,,,0.02
1 Year,c_S000026754_C000080244_AfterTaxesOnDistributions_AAAA,Ratio,INF,,,0.0197
1 Year,c_S000026754_C000080244_AfterTaxesOnDistributionsAndSales_AAAA,Ratio,INF,,,0.0166
1 Year,c_S000026754_bench2012102606_AAAA,Ratio,INF,,,0.0275
Since Inception,c_S000026754_C000080244_AAAA,Ratio,INF,,,0.0158
Since Inception,c_S000026754_C000080244_AfterTaxesOnDistributions_AAAA,Ratio,INF,,,0.0137
Since Inception,c_S000026754_C000080244_AfterTaxesOnDistributionsAndSales_AAAA,Ratio,INF,,,0.0131
Since Inception,c_S000026754_bench2012102606_AAAA,Ratio,INF,,,0.0211
Objective [Heading],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Investment Objective
               </b></p>"
"Objective, Primary [Text Block]",c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks maximum total return, consistent with preservation of capital and prudent investment management.</p>"
Expense [Heading],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Fees and Expenses of the Fund


               </b></p>"
Expense Narrative [Text Block],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">This table describes the fees and expenses that you may pay if you buy and hold shares of the Fund:</p>"
Shareholder Fees Caption [Text],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>

                     <b>Shareholder Fees (fees paid directly from your investment):</b> None
               </b></p>"
Operating Expenses Caption [Text],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  <b>
                     Annual Fund Operating Expenses (expenses that you pay each year as a percentage of the value of your investment):
                  </b>
               </b></p>"
Expense Example Narrative [Text Block],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Example.</b> The Example is intended to help you compare the cost of investing in the Fund with the costs of investing in other exchange-traded funds. The Example assumes that you invest $10,000 in the Fund for the time periods indicated and then redeem all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund's operating expenses remain the same. Investors may pay brokerage commissions on their purchases and sales of Fund shares, which are not reflected in the Example. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Portfolio Turnover [Heading],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Portfolio Turnover
               </b></p>"
Portfolio Turnover [Text Block],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund pays transaction costs when it buys and sells securities (or ""turns over"" its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in higher taxes when Fund shares are held in a taxable account. These costs, which are not reflected in the Annual Fund Operating Expenses or in the Example tables, affect the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 322% of the average value of its portfolio.</p>"
Strategy [Heading],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Investment Strategies
               </b></p>"
Strategy Narrative [Text Block],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund invests under normal circumstances at least 65% of its total assets in a diversified portfolio of Fixed Income Instruments of varying maturities. ""Fixed Income Instruments"" include bonds, debt securities and other similar instruments issued by various U.S. and non-U.S. public- or private-sector entities. The average portfolio duration of this Fund normally varies within two years (plus or minus) of the portfolio duration of the securities comprising the Barclays U.S. Aggregate Index, as calculated by PIMCO, which as of September 30, 2012 was 4.64 years. Duration is a measure used to determine the sensitivity of a security's price to changes in interest rates. The longer a security's duration, the more sensitive it will be to changes in interest rates.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund invests primarily in investment-grade debt securities, but may invest up to 10% of its total assets in high yield securities (""junk bonds"") rated B or higher by Moody's Investors Service, Inc. (""Moody's""), or equivalently rated by Standard & Poor's Ratings Services (""S&P"") or Fitch, Inc. (""Fitch""), or, if unrated, determined by PIMCO to be of comparable quality. The Fund may invest up to 30% of its total assets in securities denominated in foreign currencies, and may invest beyond this limit in U.S. dollar-denominated securities of foreign issuers. The Fund may invest up to 15% of its total assets in securities and instruments that are economically tied to emerging market countries. The Fund will normally limit its foreign currency exposure (from non-U.S. dollar-denominated securities or currencies) to 20% of its total assets.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund may invest, without limitation, in mortgage- or asset-backed securities, subject to applicable law and any other restrictions described in the Fund's prospectus or Statement of Additional Information. The Fund may purchase or sell securities on a when-issued, delayed delivery or forward commitment basis and may engage in short sales. The Fund may invest up to 10% of its total assets in preferred stock, convertible securities and other equity related securities.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund may, without limitation, seek to obtain market exposure to the securities in which it primarily invests by entering into a series of purchase and sale contracts or by using other investment techniques (such as buy backs or dollar rolls). The ""total return"" sought by the Fund consists of income earned on the Fund's investments, plus capital appreciation, if any, which generally arises from decreases in interest rates, foreign currency appreciation, or improving credit fundamentals for a particular sector or security.</p>"
Risk [Heading],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Risks

               </b></p>"
Risk Narrative [Text Block],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">It is possible to lose money on an investment in the Fund. The principal risks of investing in the Fund, which could adversely affect its net asset value, yield and total return are:</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Trading Risk:</b> the risk that an active secondary trading market for Fund shares does not continue once developed, that the Fund may not continue to meet a listing exchange's trading or listing requirements, or that Fund shares trade at prices other than the Fund's net asset value</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Interest Rate Risk:</b> the risk that fixed income securities will decline in value because of an increase in interest rates; a fund with a longer average portfolio duration will be more sensitive to changes in interest rates than a fund with a shorter average portfolio duration</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Credit Risk:</b> the risk that the Fund could lose money if the issuer or guarantor of a fixed income security, or the counterparty to a forward commitment transaction, is unable or unwilling to meet its financial obligations</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>High Yield Risk:</b> the risk that high yield securities and unrated securities of similar credit quality (commonly known as ""junk bonds"") are subject to greater levels of credit and liquidity risks. High yield securities are considered primarily speculative with respect to the issuer's continuing ability to make principal and interest payments</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Market Risk:</b> the risk that the value of securities owned by the Fund may go up or down, sometimes rapidly or unpredictably, due to factors affecting securities markets generally or particular sectors</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Issuer Risk:</b> the risk that the value of a security may decline for reasons directly related to the issuer, such as management performance, financial leverage and reduced demand for the issuer's goods or services</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Liquidity Risk:</b> the risk that a particular investment may be difficult to purchase or sell and that the Fund may be unable to sell illiquid securities at an advantageous time or price or achieve its desired level of exposure to a certain sector</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Equity Risk:</b> the risk that the value of equity or equity-related securities may decline due to general market conditions which are not specifically related to a particular company or to factors affecting a particular industry or industries. Equity or equity-related securities generally have greater price volatility than fixed income securities</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Mortgage-Related and Other Asset-Backed Risk:</b> the risk of investing in mortgage-related and other asset-backed securities, including interest rate risk, extension risk and prepayment risk</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Foreign (Non-U.S.) Investment Risk:</b> the risk that investing in foreign (non-U.S.) securities may result in the Fund experiencing more rapid and extreme changes in value than a fund that invests exclusively in securities of U.S. companies, due to smaller markets, differing reporting, accounting and auditing standards, increased risk of delayed settlement of portfolio transactions or loss of certificates of portfolio securities, and the risk of unfavorable foreign government actions, including nationalization, expropriation or confiscatory taxation, currency blockage, or political changes or diplomatic developments. Foreign securities may also be less liquid and more difficult to value than securities of U.S. issuers</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Emerging Markets Risk:</b> the risk of investing in emerging market securities, primarily increased foreign (non-U.S.) investment risk</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Currency Risk:</b> the risk that foreign currencies will decline in value relative to the U.S. dollar and affect the Fund's investments in foreign (non-U.S.) currencies or in securities that trade in, and receive revenues in foreign (non-U.S.) currencies</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Leveraging Risk:</b> the risk that certain transactions of the Fund, such as reverse repurchase agreements, loans of portfolio securities, and the use of when-issued, delayed delivery or forward commitment transactions, may give rise to leverage, causing the Fund to be more volatile than if it had not been leveraged</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Management Risk:</b> the risk that the investment techniques and risk analyses applied by PIMCO and each portfolio manager will not produce the desired results, and that legislative, regulatory, or tax restrictions, policies or developments may affect the investment techniques available to PIMCO and each portfolio manager in connection with managing the Fund. There is no guarantee that the investment objective of the Fund will be achieved</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Short Sale Risk:</b> the risk of entering into short sales, including the potential loss of more money than the actual cost of the investment, and the risk that the third party to the short sale may fail to honor its contract terms, causing a loss to the Fund</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Convertible Securities Risk:</b> as convertible securities share both fixed income and equity characteristics, they are subject to risks to which fixed income and equity investments are subject. These risks include equity risk, interest rate risk and credit risk</p>


            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Please see ""Description of Principal Risks"" in the Fund's prospectus for a more detailed description of the risks of investing in the Fund. An investment in the Fund is not a deposit of a bank and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency.</p>"
Bar Chart and Performance Table [Heading],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Performance Information

               </b></p>"
Performance Narrative [Text Block],c_S000033233_AAAA,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund does not have a full calendar year of performance. Thus, no bar chart or Average Annual Total Returns table is included for the Fund. Performance is updated daily and quarterly and may be obtained at <u>www.pimcoetfs.com/fundinfo</u>.</p>"
Annual Fund Operating Expenses [Table],c_S000033233_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/OperatingExpensesDataAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000033233Member ~</div>"
Management Fees,c_S000033233_C000102215_AAAA,Ratio,INF,,,0.0055
Distribution and/or Service (12b-1) Fees,c_S000033233_C000102215_AAAA,Ratio,,,,(nil)
Total Annual Fund Operating Expenses,c_S000033233_C000102215_AAAA,Ratio,INF,,,0.0055
"Expense Example, No Redemption [Table]",c_S000033233_AAAA,,,,,"<div style=""display:none"">~ http://pimco/role/ExpenseExampleNoRedemptionAAAA column period compact * column rr_ProspectusShareClassAxis compact * row primary compact * row dei_LegalEntityAxis compact pimco_S000033233Member ~</div>"
"Expense Example, No Redemption, 1 Year",c_S000033233_C000102215_AAAA,USD,0,,,56
"Expense Example, No Redemption, 3 Years",c_S000033233_C000102215_AAAA,USD,0,,,176
"Expense Example, No Redemption, 5 Years",c_S000033233_C000102215_AAAA,USD,0,,,307
"Expense Example, No Redemption, 10 Years",c_S000033233_C000102215_AAAA,USD,0,,,689
Objective [Heading],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Investment Objective
               </b></p>"
"Objective, Primary [Text Block]",c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks to provide total return that closely corresponds, before fees and expenses, to the total return of The BofA Merrill Lynch Diversified Australia Bond Index℠.</p>"
Expense [Heading],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Fees and Expenses of the Fund


               </b></p>"
Expense Narrative [Text Block],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">This table describes the fees and expenses that you may pay if you buy and hold shares of the Fund:</p>"
Shareholder Fees Caption [Text],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>

                     <b>Shareholder Fees (fees paid directly from your investment):</b> None
               </b></p>"
Operating Expenses Caption [Text],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  <b>
                     Annual Fund Operating Expenses (expenses that you pay each year as a percentage of the value of your investment):
                  </b>
               </b></p>"
Expense Example Narrative [Text Block],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">
               <b>Example.</b> The Example is intended to help you compare the cost of investing in the Fund with the costs of investing in other exchange-traded funds. The Example assumes that you invest $10,000 in the Fund for the time periods indicated and then sell all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund's operating expenses remain the same. Investors may pay brokerage commissions on their purchases and sales of Fund shares, which are not reflected in the Example. Although your actual costs may be higher or lower, based on these assumptions your costs would be:</p>"
Portfolio Turnover [Heading],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Portfolio Turnover
               </b></p>"
Portfolio Turnover [Text Block],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund pays transaction costs when it buys and sells securities (or ""turns over"" its portfolio). A higher portfolio turnover rate may indicate higher transaction costs and may result in higher taxes when Fund shares are held in a taxable account. These costs, which are not reflected in the Annual Fund Operating Expenses or in the Example tables, affect the Fund's performance. During the most recent fiscal year, the Fund's portfolio turnover rate was 37% of the average value of its portfolio.</p>"
Strategy [Heading],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Investment Strategies
               </b></p>"
Strategy Narrative [Text Block],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund seeks to achieve its investment objective by investing under normal circumstances at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities (""Component Securities"") of The BofA Merrill Lynch Diversified Australia Bond Index℠ (the ""Underlying Index""). The Fund may invest the remainder of its assets in Fixed Income Instruments that are not Component Securities, but which PIMCO believes will help the Fund track its Underlying Index, as well as in cash and investment grade, liquid short-term instruments, forwards or derivatives, such as options, futures contracts or swap agreements, and shares of affiliated bond funds. ""Fixed Income Instruments"" include bonds, debt securities and other similar instruments issued by various U.S. and non-U.S. public- or private-sector entities. The average portfolio duration of this Fund will closely correspond to the portfolio duration of the securities comprising its Underlying Index, which as of September 30, 2012 was 4.24 years. Duration is a measure used to determine the sensitivity of a security's price to changes in interest rates. The longer a security's duration, the more sensitive it will be to changes in interest rates.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Underlying Index tracks the performance of large, Australian dollar (""AUD"")-denominated investment grade debt instruments publicly issued in the Australian domestic market, including sovereign, quasi-government, corporate, securitized and collateralized securities. As of September 30, 2012, there were 222 issues in the Underlying Index. Qualifying constituents must have an investment grade rating (based on an average of Moody's Investors Service, Inc. (""Moody's""), Standard & Poor's Ratings Services (""S&P"") and Fitch, Inc. (""Fitch"")), an investment grade country of risk (based on an average of Moody's, S&P and Fitch foreign currency long term sovereign debt ratings), at least one year remaining term to final maturity and a fixed coupon schedule. Callable perpetual securities qualify provided they are at least one year from the first call date. Fixed-to-floating rate securities also qualify provided they are callable within the fixed rate period and are at least one year from the last call prior to the date the bond transitions from a fixed to a floating rate security.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">Qualifying Australian sovereign securities must have a minimum amount outstanding of AUD 1 billion. Both nominal and inflation linked local currency Australia sovereign debt are included in the Underlying Index. Original issue zero coupon bonds are included in the Underlying Index and the amounts outstanding of qualifying coupon securities are not reduced by any portions that have been stripped. Qualifying non-sovereign securities must have a minimum amount outstanding of AUD 500 million. Original issue zero coupon bonds, ""global"" securities (debt issued simultaneously in the eurobond and Australian domestic bond markets) and corporate pay-in-kind securities, including toggle notes, qualify for inclusion in the Underlying Index. Defaulted securities are excluded from the Underlying Index. The Underlying Index is rebalanced on the last calendar day of the month.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">PIMCO uses an indexing approach in managing the Fund's investments. The Fund employs a representative sampling strategy in seeking to achieve its investment objective. In using this strategy, PIMCO seeks to invest in a combination of Component Securities and other instruments such that the combination effectively provides exposure to the Underlying Index. In using a representative sampling strategy, the Fund may not track its Underlying Index with the same degree of accuracy as a fund that replicates the composition of the Underlying Index. Unlike many investment companies, the Fund does not attempt to outperform the index the Fund tracks. An indexing approach may eliminate the chance that the Fund will substantially outperform its Underlying Index but also may reduce some of the risks of active management. Indexing seeks to achieve lower costs by keeping portfolio turnover low in comparison to actively managed investment companies.</p>
            <p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;"">The Fund is non-diversified, which means that it may invest its assets in a smaller number of issuers than a diversified fund. The Fund may invest in derivative instruments, such as options, futures contracts or swap agreements. The Fund may purchase and sell securities on a when-issued, delayed delivery or forward commitment basis. The Fund may, without limitation, seek to obtain market exposure to the securities in which it primarily invests by entering into a series of purchase and sale contracts or by using other investment techniques (such as buy backs). The ""total return"" sought by the Fund consists of income earned on the Fund's investments, plus capital appreciation, if any, which generally arises from decreases in interest rates, foreign currency appreciation, or improving credit fundamentals for a particular sector or security.</p>"
Risk [Heading],c_S000034260_BBBB,,,,,"<p style=""font-size:12;padding-top:2;padding-bottom:0;padding-left:0;""><b>
                  Principal Risks

               </b></p>"
