Label,contextRef,unitRef,Dec,Prec,Lang,Value
"Expense Example, No Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000002520_MemberC000006953_MemberInvestorInstitutionalAndClassRShares_Member,USD,INF,,,"1,098"
"Expense Example, No Redemption, 5 Years",Duration_29Jan2012_28Jan2013S000002520_MemberC000006954_MemberInvestorInstitutionalAndClassRShares_Member,USD,INF,,,"1,037"
"Expense Example, No Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000002520_MemberC000006953_MemberInvestorInstitutionalAndClassRShares_Member,USD,INF,,,"2,124"
"Expense Example, No Redemption, 10 Years",Duration_29Jan2012_28Jan2013S000002520_MemberC000006954_MemberInvestorInstitutionalAndClassRShares_Member,USD,INF,,,"2,243"
1 Year,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_MemberRussellOneThousandGrowthIndex_Member,pure,4,,,0.1526
1 Year,Duration_29Jan2012_28Jan2013S000002520_MemberC000006956_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.1353
1 Year,Duration_29Jan2012_28Jan2013S000002520_MemberC000006955_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.1415
1 Year,Duration_29Jan2012_28Jan2013S000002520_MemberC000006954_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.1193
1 Year,Duration_29Jan2012_28Jan2013S000002520_MemberC000006953_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0823
1 Year,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0520
1 Year,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0790
1 Year,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0793
5 Years,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0019
5 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0018
5 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0016
5 Years,Duration_29Jan2012_28Jan2013S000002520_MemberC000006953_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,-0.0001
5 Years,Duration_29Jan2012_28Jan2013S000002520_MemberC000006954_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0052
5 Years,Duration_29Jan2012_28Jan2013S000002520_MemberC000006955_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0159
5 Years,Duration_29Jan2012_28Jan2013S000002520_MemberC000006956_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0093
5 Years,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_MemberRussellOneThousandGrowthIndex_Member,pure,4,,,0.0312
10 Years,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0642
10 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributions_MemberS000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0642
10 Years,Duration_29Jan2012_28Jan2013AfterTaxesOnDistributionsAndSales_MemberS000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0566
10 Years,Duration_29Jan2012_28Jan2013S000002520_MemberC000006953_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0632
10 Years,Duration_29Jan2012_28Jan2013S000002520_MemberC000006954_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0622
10 Years,Duration_29Jan2012_28Jan2013S000002520_MemberC000006955_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0725
10 Years,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_MemberRussellOneThousandGrowthIndex_Member,pure,4,,,0.0752
10 Years,Duration_29Jan2012_28Jan2013S000002520_MemberC000006956_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0654
1 Year,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_MemberStandardAndPoorsFiveHundredIndex_Member,pure,4,,,0.1600
5 Years,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_MemberStandardAndPoorsFiveHundredIndex_Member,pure,4,,,0.0166
10 Years,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_MemberStandardAndPoorsFiveHundredIndex_Member,pure,4,,,0.0710
Annual Return 2012,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.1393
Annual Return 2011,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,-0.0914
Annual Return 2010,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.1913
Annual Return 2009,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.3618
Annual Return 2008,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,-0.3656
Annual Return 2007,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.1825
Annual Return 2006,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0366
Annual Return 2005,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0647
Annual Return 2003,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.2890
Annual Return 2004,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.0968
Objective [Heading],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"<b><a name=""e48735_1toc1""></a>Investment Objective </b>"
"Objective, Primary [Text Block]",Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"The investment objective of the BlackRock Capital Appreciation Fund, Inc. (the &#8220;Fund&#8221;) is to seek long-term growth of capital."
Expense [Heading],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"<b><a name=""e48735_1toc2""></a>Fees and Expenses of the Fund </b>"
Expense Narrative [Text Block],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"This table describes the fees and expenses that you may pay if you buy and hold shares of the Fund. You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $25,000 in the BlackRock-advised fund complex. More information about these and other discounts is available from your financial professional and in the &#8220;Details about the Share Classes&#8221; section on page 18 of the Fund&#8217;s prospectus and in the &#8220;Purchase of Shares&#8221; section on page II-58 of the Fund&#8217;s statement of additional information."
Shareholder Fees Caption [Text],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,<b>Shareholder Fees<br/>(fees paid directly from your investment)</b>
Operating Expenses Caption [Text],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,<b>Annual Fund Operating Expenses<br/>(expenses that you pay each year as a<br/>percentage of the value of your investment)</b>
Performance Narrative [Text Block],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"The information shows you how the Fund&#8217;s performance has varied year by year and provides some indication of the risks of investing in the Fund. Effective June 28, 2010, the Fund reorganized with the BlackRock Capital Appreciation Portfolio (the &#8220;Predecessor Fund&#8221;), a series of BlackRock Funds<sup>SM</sup> (the &#8220;Reorganization&#8221;), and the Predecessor Fund&#8217;s performance and financial history has been adopted by the Fund from the date of the Reorganization. The performance of Investor A, Investor B and Investor C Shares of the Fund is based off of the performance of those same share classes of the Predecessor Fund, with no adjustments. The performance of Class R and Institutional Shares of the Fund, is based off of the performance of Institutional Shares of the Predecessor Fund, adjusted to reflect the distribution and service (12b-1 fees) and other fees, if any, that are applicable to such class of shares. On January 31, 2005, the Predecessor Fund reorganized with the State Street Research Legacy Fund (the &#8220;SSR Fund&#8221;), which had investment goals and strategies substantially similar to the Fund. For periods prior to January 31, 2005, the chart and table show performance information for the SSR Fund. The table compares the Fund&#8217;s performance to that of the Russell 1000<sup>&#174;</sup> Growth Index and the S&P 500<sup>&#174;</sup> Index, which are relevant to the Fund because they have characteristics similar to the Fund&#8217;s investment strategy. As with all such investments, past performance (before and after taxes) is not an indication of future results. Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown. However, the table includes all applicable fees and sales charges. If the Fund&#8217;s investment manager and its affiliates had not waived or reimbursed certain Fund expenses during these periods, the Fund&#8217;s returns would have been lower. Updated information on the Fund&#8217;s performance can be obtained by visiting http://www.blackrock.com/funds or can be obtained by phone at (800) 882-0052."
Risk [Heading],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,<b>Principal Risks of Investing in the Fund</b>
Bar Chart and Performance Table [Heading],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,<b>Performance Information</b>
Bar Chart [Heading],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,<b>Investor A Shares<br/> ANNUAL TOTAL RETURNS<br/> BlackRock Capital Appreciation Fund<br/> As of 12/31</b>
Bar Chart Closing [Text Block],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"During the ten-year period shown in the bar chart, the highest return for a quarter was 16.61% (quarter ended September 30, 2009) and the lowest return for a quarter was &#8211;22.93% (quarter ended December 31, 2008)."
Performance Table Heading,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,<b>As of 12/31/12<br/> Average Annual Total Returns </b>
Expense Example [Heading],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,<b>Example:</b>
Expense Example Narrative [Text Block],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"This Example is intended to help you compare the cost of investing in the Fund with the cost of investing in other mutual funds. The Example assumes that you invest $10,000 in the Fund for the time periods indicated and then redeem all of your shares at the end of those periods. The Example also assumes that your investment has a 5% return each year and that the Fund&#8217;s operating expenses remain the same. Although your actual costs may be higher or lower, based on these assumptions your costs would be:"
"Portfolio Turnover, Rate",Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.7700
"Fee Waiver or Reimbursement over Assets, Date of Termination",Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"February 1, 2023"
Risk Lose Money [Text],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments.
Performance Table Narrative,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes. Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts. After-tax returns are shown for Investor A Shares only, and the after-tax returns for Investor B, Investor C, Institutional and Class R Shares will vary."
Expense Breakpoint Discounts [Text],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"You may qualify for sales charge discounts if you and your family invest, or agree to invest in the future, at least $25,000 in the BlackRock-advised fund complex."
"Expense Breakpoint, Minimum Investment Required [Amount]",Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,USD,INF,,,"25,000"
Performance Information Illustrates Variability of Returns [Text],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,The information shows you how the Fund&#8217;s performance has varied year by year and provides some indication of the risks of investing in the Fund.
Performance Availability Phone [Text],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,(800) 882-0052
Performance Availability Website Address [Text],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,http://www.blackrock.com/funds
Bar Chart Does Not Reflect Sales Loads [Text],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown."
Performance Table Does Reflect Sales Loads,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"However, the table includes all applicable fees and sales charges."
Performance Table Uses Highest Federal Rate,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes.
Performance Table Not Relevant to Tax Deferred,Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts."
Performance Table One Class of after Tax Shown [Text],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"After-tax returns are shown for Investor A Shares only, and the after-tax returns for Investor B, Investor C, Institutional and Class R Shares will vary."
Expenses Deferred Charges [Text Block],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"A contingent deferred sales charge (&#8220;CDSC&#8221;) of 1.00% is assessed on certain redemptions of Investor A Shares made within 18 months after purchase where no initial sales charge was paid at time of purchase as part of an investment of $1,000,000 or more."
Strategy Narrative [Text Block],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"The Fund will seek to achieve its investment objective by investing primarily in a diversified portfolio consisting primarily of common stock of U.S. companies that Fund management believes have exhibited above-average growth rates in earnings over the long term. In other words, Fund management tries to choose investments that will increase in value over the long term.<br /><br />The Fund will generally invest at least 65% of its total assets in the following equity securities:<ul type=""square""><li style=""margin-left: -20px"">Common stock;</li></ul><ul type=""square""><li style=""margin-left: -20px"">Convertible preferred stock;</li></ul><ul type=""square""><li style=""margin-left: -20px"">Securities convertible into common stock; and</li></ul><ul type=""square""><li style=""margin-left: -20px"">Rights to subscribe to common stock.</li></ul>Of these securities the Fund generally seeks to invest primarily in common stock.<br /><br />The Fund may invest in companies of any size but emphasizes investments in companies that have medium to large stock market capitalizations (currently, approximately $2 billion or more).<br /><br />Convertible securities generally are debt securities or preferred stock that may be converted into common stock. Convertible securities typically pay current income as either interest (debt security convertibles) or dividends (preferred stock). A convertible&#8217;s value usually reflects both the stream of current income payments and the market value of the underlying common stock. The Fund may purchase securities pursuant to the exercise of subscription rights, which allow an issuer&#8217;s existing shareholders to purchase additional common stock at a price substantially below the market price of the shares."
Risk Narrative [Text Block],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"Risk is inherent in all investing. The value of your investment in the Fund, as well as the amount of return you receive on your investment, may fluctuate significantly from day to day and over time. You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments. The following is a summary description of principal risks of investing in the Fund.<ul type=""square""><li style=""margin-left: -20px""><b>Convertible Securities Risk</b> &#8212; The market value of a convertible security performs like that of a regular debt security; that is, if market interest rates rise, the value of a convertible security usually falls. In addition, convertible securities are subject to the risk that the issuer will not be able to pay interest or dividends when due, and their market value may change based on changes in the issuer&#8217;s credit rating or the market&#8217;s perception of the issuer&#8217;s creditworthiness. Since it derives a portion of its value from the common stock into which it may be converted, a convertible security is also subject to the same types of market and issuer risks that apply to the underlying common stock.</li></ul><ul type=""square""><li style=""margin-left: -20px""><b>Equity Securities Risk</b> &#8212; Stock markets are volatile. The price of equity securities fluctuates based on changes in a company&#8217;s financial condition and overall market and economic conditions.</li></ul><ul type=""square""><li style=""margin-left: -20px""><b>Investment Style Risk</b> &#8212; Under certain market conditions, growth investments have performed better during the later stages of economic expansion. Therefore, this investment style may over time go in and out of favor. At times when the investment style used by the Fund is out of favor, the Fund may underperform other equity funds that use different investment styles.</li></ul><ul type=""square""><li style=""margin-left: -20px""><b>Market Risk and Selection Risk</b> &#8212; Market risk is the risk that one or more markets in which the Fund invests will go down in value, including the possibility that the markets will go down sharply and unpredictably. Selection risk is the risk that the securities selected by Fund management will underperform the markets, the relevant indices or the securities selected by other funds with similar investment objectives and investment strategies. This means you may lose money.</li></ul><ul type=""square""><li style=""margin-left: -20px""><b>Mid Cap Securities Risk</b> &#8212; The securities of mid cap companies generally trade in lower volumes and are generally subject to greater and less predictable price changes than the securities of larger capitalization companies.</li></ul>"
"Highest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,,,,,highest return
"Highest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,,,,,2009-09-30
Highest Quarterly Return,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,0.1661
"Lowest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,,,,,lowest return
"Lowest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,,,,,2008-12-31
Lowest Quarterly Return,Duration_29Jan2012_28Jan2013S000002520_MemberC000006952_MemberInvestorInstitutionalAndClassRShares_Member,pure,4,,,-0.2293
Performance Past Does Not Indicate Future [Text],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"As with all such investments, past performance (before and after taxes) is not an indication of future results."
Shareholder Fees [Table],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleShareholderFeesBLACKROCKCAPITALAPPRECIATIONFUND,INC. column period compact * ~</div>"
"Expense Example, With Redemption [Table]",Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleExpenseExampleTransposedBLACKROCKCAPITALAPPRECIATIONFUND,INC. column period compact * ~</div>"
"Expense Example, No Redemption [Table]",Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleExpenseExampleNoRedemptionTransposedBLACKROCKCAPITALAPPRECIATIONFUND,INC. column period compact * ~</div>"
Bar Chart [Table],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAnnualTotalReturnsBLACKROCKCAPITALAPPRECIATIONFUND,INC.BarChart column period compact * ~</div>"
Performance [Table],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAverageAnnualTotalReturnsTransposedBLACKROCKCAPITALAPPRECIATIONFUND,INC. column period compact * ~</div>"
Management Fees (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000002520_MemberC000088417_MemberBlackrock_Member,pure,4,,,0.0061
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000002520_MemberC000088417_MemberBlackrock_Member,pure,4,,,0.0000
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000002520_MemberC000088417_MemberBlackrock_Member,pure,4,,,0.0016
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000002520_MemberC000088417_MemberBlackrock_Member,pure,4,,,0.0077
Fee Waiver or Reimbursement,Duration_29Jan2012_28Jan2013S000002520_MemberC000088417_MemberBlackrock_Member,pure,4,,,-0.0005
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000002520_MemberC000088417_MemberBlackrock_Member,pure,4,,,0.0072
Risk/Return [Heading],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"Fund Overview<br/><br/><b>Key Facts about BlackRock Capital Appreciation Fund, Inc.</b>"
"Expense Example, No Redemption, By Year, Caption [Text]",Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,You would pay the following expenses if you did not redeem your shares:
Annual Fund Operating Expenses [Table],Duration_29Jan2012_28Jan2013S000002520_MemberInvestorInstitutionalAndClassRShares_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAnnualFundOperatingExpensesBLACKROCKCAPITALAPPRECIATIONFUNDINC column period compact * ~</div>"
Annual Fund Operating Expenses [Table],Duration_29Jan2012_28Jan2013S000002520_MemberBlackrock_Member,,,,,"<div style=""display:none"">~ http://www.blackrock.com/role/ScheduleAnnualFundOperatingExpensesBLACKROCKCAPITALAPPRECIATIONFUNDINCBlackRockShares column period compact * ~</div>"
